Annotation,text
neither,AGPearl Black Americans Are Worse Off Under BHO Well researched article...bound to elicit cries of Uncle Tom 
neither,"AIIAmericanGirI 
FEC May Yank st Amendment Guards for Drudge, Rest of Internet  wiunion"
neither,"AIanHangover Bae means Before Anyone Else, I've been here thinking it's a ghetto word for babe/baby."
neither,AP Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner 
neither,APNoticias LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts.
neither,Asinglebear How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla
neither,Asinglebear I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa
neither,AbortionFunds Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...
neither,ActuallyAmDolan wen u look liek trash n sum complimentz u 
neither,"AdamSank Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia  you're in a gown. The jig is up. Emm"
neither,AdamSchein Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC ChrisCarlinSNY
neither,AdamSchein I think it is flat out wrong to blame Brian Cashman for the  Yankees. SNYtv
neither,AdamWeinstein Working theory This selective race abortion ban passed in Florida today was just an excuse for redneck reps to say ...
neither,"AdviceToWriters A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU poetry writing"
neither,AidanGee How I feel playing flappy bird 
neither,"AishaMoodMills Fox News mocks victim of Ray Rice elevator assault I think the message is, take the stairs  ht"
neither,AlexPappas Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan via
neither,AliAbunimah The people of the ghetto are rising up and fighting back. Whose side are you on? Gaza
neither,AliyahKorea Whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine.
neither,"AllanSon I got gatorades, Twinkies, rice puddings, Pringles, and cookies "
neither,Alleycelestine ViriDoesItt Kissin small lips is trash lol.. Yessssss
neither,AlxJames I mean sometimes eating a carton of Double Stuf Oreos is your only option.
neither,AmEditing You're responsible for the story inside you. Don't let selfdoubt cripple your creativity. AmEditing AmWriting WriteTip
neither,AmPowerBlog velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School 
neither,"AmandaMarcotte Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation, he sa"
neither,AmazingTiming Bad monkey AmazingTiming 
neither,Amoreshonta WestDontCare Big bird has spoken I was weak then I 
neither,AmyRoseKathryn Justice for British seagull spraypainted red by thugs The bird wont be able to fly anymore h
neither,AnastaciaCole I like being Asian and all but it's a struggle having squinty eyes in every picture
neither,AndrewLuck Charlie Crist says OCare has been great? ccot tcot teaparty PJNET Independents jjauthor BettinaVLA FLGovScott htt
neither,AnnTelnaes Halloween candy corn bird 
neither,"AntiJokeJamal If you honk your horn . seconds after the light turns green, I will shut off my car, lay on the hood, and feed birds fo"
neither,"AprilStearns GN Far right hero and allaround RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k"
neither,"ArcticFox  Christians MASSACRED By Jihadi Muslims While They Slept Including Pastor, His Wife amp Kids"
neither,"ArianaGrande Oh Torrence, I can't stand your cheer leading squad but I love your pom poms... I'll feed you bon bons all night."
neither,"AtlasSmugged women only play casual game like Kim K game amp anger bird. They don't play real games, like Male Power Fantasy  or Jingoi"
neither,AugustAlsina SharaPlus AskAugust How Tall are you? I keep getting different answers from different people  AugustAlsinalt abo
neither,AustinToEllen Praying today's mampg pictures don't come out yellow 
neither,AvengerStratus There's nothing hotter than a pale albino chick who can play guitar.
neither,"AveryAve iKeepItTooReal When the trash bag is so full , you can barely tie it....STTOOOPP"
neither,AwwAdorable I want a pet monkey  
neither,AyMrCarter Apologies trash.. What's understood ain't gotta be explained
neither,AyeYoitsDupree Rape is NEVER something to mock like this. I stand with Jada jadapose 
neither,BBLancer Cue the liberal left's Uncle Tom attacks against Tim Scott in ......... tcot teaparty GOP
neither,"BARRYCLERJUSTE Whatchu sayin hoe, YOU KNOW IM THE MAN HOE"
neither,BadAdviceDog when you look like trash and someone compliments you
neither,BaddieBellaDona Instant mashed potatoes are trash 
neither,"BaileyAdams When Charlie Crist said Rick Scott, just too shady for the sunshine state "
neither,"BaseballFact At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ..."
neither,BaseballPhotos A  year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it Yankees 
neither,BasedChasen Big  been trash for years now lol its a basketball conference now
neither,BasedPaco The NFL is very equal this season everybody showed glimpses of being trash
neither,BeardedBearsMan BearDownJedi The AFL now has an American draft system BearBrother Couple of Yanks are on the playing lists at so
neither,BeardedNixon Poont gotta be trash
neither,BenTateRB This is crazy no RB picked yet. A RB won ROY yrs ago RB was MVP. Ppl get how important our position is. This is insane ho
neither,BestOfWorldStar Charlie Sheen did the ice bucket challenge the right way 
neither,"BestSagittarius Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo"
neither,BeyonceLand Bey lost her ring at the Met Gala. Jay found it amp instead of just giving it back he gave it to her as a mock proposal 
neither,BeyondBanksy BreakingNews streetagraffiti new mural by duo EtamCru in Rome Italy morning breakfast coffee trash t
neither,BiIIMurray My iPhone has  million times the storage of the  Apollo  spacecraft computer. They went to the moon. I throw bird ...
neither,Bidenshairplugs I can't believe the cops shot this fine young man. There goes the cure for cancer...FergusonOctober
neither,"BiertempfelTrib One more from JimBowdenESPNxm Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w"
neither,BigEl Luv riding the MetroNorth with sour drunk Yankees fans after a loss... TooBad MetsFan QueensAllDay
neither,BigFatDave We gave GunControl a chance. It failed. No more of this GunSense nonsense. MomsDemand is statist trash
neither,BigJonBul The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig
neither,BigMac I don't like the weather right now it's scaring me lol why is it yellow?
neither,BigmackNigga Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...
neither,BigxCool if you're on the slope to  and still feel 
neither,BirdGang If you a bird throw it up birdgang EaglesNation
neither,BitesBlog Pat Martin Is Gonna Show Some Yankees a Thing or Two at the James Beard House Tonight 
neither,BlackJeezuss When someone drops their trash mixtape in my Dms 
neither,BlackNerdJade ParkourLewis Last  hours theblueprint the last hour and a half of work trash just for existing.
neither,BlackElvis My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho
neither,BlasianBytch graceishuman rhiannonrevolts yellow face and it's a no.
neither,"BleacherRepoVIDEO Dont huyourself kobebryant hits a jumper over a rookie, proceeds to talk trash "
neither,BleacherRepoVIDEO CFL LB Solomon Elimimian trash talks an opponent during a halftime interview 
neither,BleacherRepoVIDEO Derek Jeter hits a walkoff single on his final atbat at Yankee Stadium 
neither,Blessedyaszay IWantToPunchPeopleWho mock God
neither,BlissTabitha Homeowner Shoots Armed Suspect Who Attacked and Pistol Whipped Him 
neither,BoatBuilder call me a free bird
neither,"BobKlap Asked Betances before the game if hed like to be a starter again someday. If the Yankees ever asked me, I would. But Im a r"
neither,"BookKrazy I don't always get drunk and pass out but when I do, when did they stamaking colored duct tape?"
neither,BoutCrazed The best way to make a hillbilly do something is to tell him he can't do it.
neither,BradThor We now know more about Twinkies and how old the earth is than what happened in Benghazi.
neither,Brandee ghetto sour cream
neither,"BrandonTierney Crooked number followed by shut down frame, love it. Yankees"
neither,BrandonTierney Grinding Yankees
neither,"BraveConWarrior GRAPHIC ~gt  Christians MASSACRED By Jihadi Muslims While They Slept Including Pastor, His Wife amp Kids t.co/"
neither,BrentLanders Charlie My last two songs will be quasireligious songs for the sake of WhiteIronBand who's coming up next.
neither,"Brianhopecomedy Daddy, Batmans parents are dead. Yup. And Supermans. Yup. What am I going to be when you die? Sad ho"
neither,BriannDominguez Gasoline  daddy Yankee 
neither,BriannDominguez Green and yellow lil Wayne 
neither,BriannaLovesA I'm so sick head colds suuuck. And on top of that justusabbott had to challange me to a beer chug 
neither,BroganWebber Wiz is garbage to be put in the trash can known as Beyonc to be put in a dumpster known as the VMAs.
neither,BrosConfessions Charlie Sheen is a legend ForTheBros
neither,BruceForce Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. t
neither,BruceVH Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.
neither,BryanHoch Just  days until Yankees pitchers and catchers report.
neither,Buckmse abel is a  yrs old beaner working  home depot and he didn't want to hang out with you = major L
neither,BurgerKing Chicken Fries. Oreo Shake. Perfection. 
neither,BuzzFeed A photographer hid in a trash can to get these adorable engagement photos
neither,CHlLDHOODRUINER iphone  is trash watch me glo up 
neither,CHlLDHOODRUINER she paid $ to hold the monkey and look what he did  this monkey real af 
