Annotation,text
offensive,Always wanted to fuck that bitch thank you god I fucked that bitch
offensive,Am I really going to sit here and cry like a bitch....
offensive,Am I the only gay man without a fag hag? I guess I am.
offensive,Am I wrong fa laughin at dem niccas on st  who be cryin n the interrogation room
offensive,Am sorry I cant stand stand some black females especially the full breaded Africans bitches being have std and shit I prefer white girls
offensive,Am zoneing they say Im possessed its a omen I keep  like the Romans with  bitches with the trojans I been a menace for the longest.
offensive,Amanda Bynes is crazy idc what else yall wanna call it but da bitch been crazy.
offensive,Amanda is a bitch omg I would beat her ass lol
offensive,Amber Rose is one of those bad bitches who only get along with dudes
offensive,Amber wants a million... Wiz just like... Ok bitch I spend that on  cars..
offensive,Amennn WomenLoveBrickz If your girlfriend doesnt like that bitch you dont talk to that bitch
offensive,Amina ass... Peter you just fucking the bitch I dont like her voice
offensive,An awesome Friday. Not a day for preweekend newsdumps anymore. Another weekend to celebrate progress my fellow queer folk
offensive,An if u aint a hoe get up out my trap hoooouusssee
offensive,Anacortes bucks got racks like a black bitch dwammm
offensive,And I cant be known for fucking wit a trash bitch.
offensive,And I lick it after you clean it  eat pussy like a dyke but I fuck like a demon 
offensive,And I was like yeah bitch
offensive,And Im out bout  .. These hoes be pimping me man 
offensive,And Im steady tellin dis bitch gtfo my face
offensive,And Ive had enough. Unfollowing dat ass bitch
offensive,And a hoe gon be a hoe regardless
offensive,And bitch I aint bout to debate with Ya funky ass either.
offensive,And by YALL I mean.... Whoever running back telling tunchi wtf Im doing thats not my nigga dog niggas nd bitches 
offensive,And da hoes PrttyN I kno u hear vodka n the background 
offensive,And dis nicca still rapping
offensive,And dis shit is for the birds  t.co/opKDhYAX
offensive,And dont come to my mf house honking ur damn horn. Get tf out the car amp ring my bell bitch.
offensive,And even if the sky come fallin bitch ima still be high. I got faith in my weed man
offensive,And gabby was steady walking off laughing Im like bitch really   if she ever fall around me Ima get in my car and leave her there
offensive,And get my self a bad bitch thats loyal and one hunnid
offensive,And girl Ive been thinkin of ways thinkin of new ways to beat that pussy down .
offensive,And girl that pussy aint shit to me baby girl roll up and get high
offensive,And ha bitch break down my weed sometimes
offensive,And here standing in the red corner JohnMayer weighing lbs the pussy destroying champion of the world Adam nobodyknowshisrace smith
offensive,And honestly Im a social hoe. Ill talk to any and everybody. Nowhere in there did I said fuck suck and trap.
offensive,And i aint neva gave a fucc about a bitch boy 
offensive,And i didnt wanna come off as a bitch so I took another hit now I think Im feeling to high
offensive,And if u aint a ho GET UP OUT MY TRAP HOUUUSE
offensive,And if yu ever need a shoulder to cry on I wont be there cus Im on my fuck that bitch shit
offensive,And ima dream about  fat bitches stuck in a mini van on a hot summer day
offensive,And its always the black bitches thats constantly late AF for no reason. Couldnt refuse the ladies in free til  amp  shots
offensive,And just like me that bitch loaded.
offensive,And little bitch ass TriggaPlease
offensive,And mad hoes you can ask Beavis I get nothing butthead
offensive,And my bitch gon blast and she got the ass like... t.co/yzJVcunF
offensive,And my mom was really getting me a car smh hoe f u for dat
offensive,And niccas are  HOT if they paid  bucks for that PayPerView......
offensive,And now lookin ass niggas and lookin ass bitches will be the terms of . Will be overused amp abused in every fucking way
offensive,And rememberalways be the person youre born to be. You dont have to be queer to take something from that message. NationalComingOutDay
offensive,And since im gino marley my bitch just flew from Japan
offensive,And someone from my class is literally sitting across from me on the bus so I cant even call dad and bitch
offensive,And them niggas pussies...cameltoes 
offensive,And these hoes aint as good as they look..I need to take my own advice doee cause If that pusxy good then Im good 
offensive,And vice versa Kimchanel / he has hoes
offensive,And weres bitch boy ?
offensive,And when I say DOH DOH DOH DOH bitch that be Kdot
offensive,And when bitches be like me and him against the world bitch dont nobody even know yall together  nobody hating.
offensive,And you a bitch.. Even when you say you love me you a bitch. I pray you crash like Caroline into a ditch.
offensive,And you adopted bitch? I dont give a fuck what kind of Mental illness they claimin imma kill ya
offensive,And you kno we the opposite of down bitch we up t.co/qkFYwnFZqu
offensive,And youre a bitch FuckingPatBro Thotcho youre a little fucking worm you know that
offensive,Angel stop rting that fugly bitch
offensive,Annie.. You crazy hoe 
offensive,Annnnd youre a dyke. 
offensive,Another bad bitch fuck her for a hour another cigarette another nut another shower
offensive,Another high point was a Hungarian calling me cheat fuck and cheat pussy for doing well.
offensive,Another long mornin smh...Thank God a nicca out here to see it tho real shit
offensive,"Another nigga hoe is another nigga problem.
JoseGuapo been had hits."
offensive,Another woman aint gon keep me coming. Girl these hoes aint got nothing on ya
offensive,Any bitch who show up Friday looking like the bitch from the ring Im punching straight in the face.
offensive,Any dope nigga or pretty chick is gon have people wantin their attention.. Yall gotta grow up with that you got hoes shit..
offensive,Any man even considering plastic surgery is gay gay gay imagine ya boy say Id get more hoes then u after I get these new lips 
offensive,Any nicca gettin it n da ass is a fag CruellaDeTrill Howw? Please explain this twitter logic. Im confused.  ImYungJay YuTwatching
offensive,Any person that puts anybody elses business out there for whatever reason is a bitch.
offensive,Any pregnant bitches at centreville I should know about in about to move there next ...  Idk.. I dont go to cville t.co/HqQzfwjh
offensive,Any pussy I had I can get again
offensive,Any where the  at is where the pussy go...
offensive,Anyone want to share their thoughts on their mock draft?? Just kidding. SHUT YOUR FILTHY DAMNED MOUTH YOU CLODS.
offensive,Anytime somebody say u wan hear a funny that shit gon be trash..
offensive,Apologizing in advance for my actions Im thee biggest bitch when Im studying 
offensive,Apparently not wanting to trade your Nitro M in CSGO makes you a collossal faggot.
offensive,Apparently saying something nice to someone these days means youre trying to stick them with your poker. Get over yourselves bitches.
offensive,Apple sauce bitch.
offensive,Are pet guinea pig is about to die this fucking blows /
offensive,Are you nigguhs saying you want Donald trump as prez? That nigguh dont understand real american struggles 
offensive,Are you single but your pussy is in a relationship?
offensive,Argue to make up. Not to break up amp get back together thats retarded in my eyes
offensive,Arguing over a bitch with a glued on butt
offensive,Arod like ugly bitches that like to fuck
offensive,Arturo keeps calling me ghetto 
offensive,As I tweeted before any man telling me to go to the kitchen this season could tell his mom that father probably wouldnt of left..bitch
offensive,As a girlfriend Im NEVER getting close to my boyfriend friends  cause they can be telling me one thing  and telling these hoes another.
offensive,As a girlfriend you gotta accept the fact hoes gone be all up in his face. But as a boyfriend he better let them hoes know wassup.
offensive,As a man ... I feel like you a bitch if you living off a female . Havin her buy all yo shit fucc that never be dependent on someone
offensive,As good as Percy Harvin and Peyton on the same team sound Thats so retarded lmao
offensive,As if it WASNT gon get Bacc to me  bitch your outta your fuccing mind
offensive,As long as you gon feed me pussy when I get the munchies 
offensive,As of today im cutting muthafuckas off bitches/niggas that never show love or just temporary people iont need um
offensive,As soon as a bitch think shit sweet.... Give em wat they been asking for
offensive,As soon as bitches get on a come up you got that one bitch that CANT Wait to tell ppl your downfall before the come up . Haters
offensive,Asha had a little voice in my head telling me to fuck with these hoes. Wasnt kendra 
offensive,Asha my bitch doe 
offensive,Ask a bitch in  if she would rather have JESUS than silver amp gold I bet u she tell a lie.
offensive,Ask around n the streets bitch bout Jay
offensive,Ask tht bitch when she gon let a yung nigga blast tht ass
offensive,Ask your bitch about me she turns into dori. 
offensive,At ? Good luck Nh nh UnnagroundKing Im  . One of you bitches better reproduce with me. I can give you an athlete.
offensive,At Dunkin donuts and every time somebody walked in I either yelled ratchet or hoe and so me and my brother got kicked out 
offensive,At least ima a faithful bitch 
offensive,At the MLK march tryna find a man bitch we see U
offensive,At the Mexican laundry mat and its PACKED denna hoe
offensive,At the bar in downey wit my uncle this niggah faded hopefully he doesnt get us into a fight lmao
offensive,At the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry  SamRomero
offensive,At the end of the day seniors still love that young fresh pussy from west case closed
offensive,Attention one and all. JordanWright just motoroboated my knees. Someone get this jiggaboo some water. She thirsty.
offensive,Auburnnn hoe
offensive,Audio Happy Valentines Day bitches. Now play this while you get laid. t.co/xOTlH
offensive,August alsina  ghetto 
offensive,Austin is a funny niggah
offensive,Autocorrect makes my hows life change to hoes life. What the duck.
offensive,Aw man that bitch she go hard.. Put it on me Im like Oh Lord... No panties baby no bra 
offensive,Awe did I cut you off and make you mad? Thats too dam bad shoulda been going the fucking speed limit bitch
offensive,Awwwwww Tyga That aint my hoe.
offensive,Awwwwww they no Kaep aint rape no bitch
